game_id,team,season,seq,date,stadium,opponent,is_home,runs_scored,runs_allowed,run_diff,win,home_away_label,result_label,run_diff_label,scoring_level,allowing_level,early_runs,middle_runs,late_runs,scored_first,led_after_3,led_after_6,game_flow_label,AB,H,BB,SO,double,triple,HR,extra_base_hits,power_score,run_per_hit,offense_pressure_score,offense_label,outs_pitched,innings_pitched,hits_allowed,bb_allowed,hr_allowed,so_pitched,whip_like,strikeout_walk_ratio,run_prevention_score,defense_label
CPBL-2024-xa-255,富邦悍將,中職2024年,255,2024/8/11 17:05,新北市立新莊棒球場,味全龍,TRUE,6,11,-5,FALSE,主場,敗,大敗,高得分,高失分,1,5,0,FALSE,FALSE,FALSE,被壓制型,36,10,7,5,0,0,1,1,3,0.6,11.5,穩定攻擊,27,9,13,3,4,7,1.777777778,2.333333333,-11,失分偏高
CPBL-2024-xa-256,中信兄弟,中職2024年,256,2024/8/13 18:35,臺東棒球村第一棒球場,富邦悍將,TRUE,1,7,-6,FALSE,主場,敗,大敗,低得分,高失分,0,1,0,FALSE,FALSE,FALSE,被壓制型,37,10,1,12,1,0,0,1,1,0.1,-3,攻勢受阻,27,9,9,3,1,7,1.333333333,2.333333333,-4,失分偏高
CPBL-2024-xa-256,富邦悍將,中職2024年,256,2024/8/13 18:35,臺東棒球村第一棒球場,中信兄弟,FALSE,7,1,6,TRUE,客場,勝,大勝,高得分,低失分,4,2,1,TRUE,TRUE,TRUE,全場壓制型,37,9,3,7,0,0,1,1,3,0.777777778,7.5,穩定攻擊,27,9,10,1,0,12,1.222222222,12,10,穩定守成
CPBL-2024-xa-257,台鋼雄鷹,中職2024年,257,2024/8/13 18:35,澄清湖棒球場,樂天桃猿,TRUE,4,1,3,TRUE,主場,勝,小勝,中等得分,低失分,4,0,0,TRUE,TRUE,TRUE,全場壓制型,32,8,3,4,1,1,0,2,3,0.5,7,穩定攻擊,27,9,2,5,1,8,0.777777778,1.6,1,壓制力強
CPBL-2024-xa-257,樂天桃猿,中職2024年,257,2024/8/13 18:35,澄清湖棒球場,台鋼雄鷹,FALSE,1,4,-3,FALSE,客場,敗,小敗,低得分,中等失分,0,0,1,FALSE,FALSE,FALSE,被壓制型,27,2,5,8,0,0,1,1,3,0.5,3,攻勢受阻,24,8,8,3,0,4,1.375,1.333333333,-3,普通防守
CPBL-2024-xa-258,中信兄弟,中職2024年,258,2024/8/14 18:35,臺東棒球村第一棒球場,富邦悍將,TRUE,5,3,2,TRUE,主場,勝,小勝,中等得分,中等失分,3,0,2,TRUE,TRUE,TRUE,全場壓制型,30,7,4,9,1,0,1,2,4,0.714285714,6.5,零星攻勢,27,9,9,2,0,7,1.222222222,3.5,2,穩定守成
CPBL-2024-xa-258,富邦悍將,中職2024年,258,2024/8/14 18:35,臺東棒球村第一棒球場,中信兄弟,FALSE,3,5,-2,FALSE,客場,敗,小敗,中等得分,中等失分,0,0,3,FALSE,FALSE,FALSE,被壓制型,34,9,2,7,2,0,0,2,2,0.333333333,3.5,穩定攻擊,24,8,7,4,1,9,1.375,2.25,-1,失分偏高
CPBL-2024-xa-259,台鋼雄鷹,中職2024年,259,2024/8/14 18:36,澄清湖棒球場,樂天桃猿,TRUE,1,3,-2,FALSE,主場,敗,小敗,低得分,中等失分,1,0,0,FALSE,FALSE,FALSE,被壓制型,30,4,4,6,3,0,0,3,3,0.25,5,低效進攻,27,9,8,4,0,3,1.333333333,0.75,-4,普通防守
CPBL-2024-xa-259,樂天桃猿,中職2024年,259,2024/8/14 18:36,澄清湖棒球場,台鋼雄鷹,FALSE,3,1,2,TRUE,客場,勝,小勝,中等得分,低失分,2,0,1,FALSE,TRUE,TRUE,全場壓制型,33,8,4,3,0,0,0,0,0,0.375,5.5,穩定攻擊,27,9,4,4,0,6,0.888888889,1.5,1,壓制力強
CPBL-2024-xa-26,台鋼雄鷹,中職2024年,26,2024/4/12 18:41,臺南市立棒球場,統一7-ELEVEn獅,FALSE,5,9,-4,FALSE,客場,敗,小敗,中等得分,高失分,0,1,4,FALSE,FALSE,FALSE,被壓制型,37,13,2,9,1,0,2,3,7,0.384615385,5.5,穩定攻擊,24,8,10,7,2,6,2.125,0.857142857,-12,投打被突破
CPBL-2024-xa-26,統一7-ELEVEn獅,中職2024年,26,2024/4/12 18:41,臺南市立棒球場,台鋼雄鷹,TRUE,9,5,4,TRUE,主場,勝,小勝,高得分,中等失分,1,3,5,TRUE,TRUE,TRUE,全場壓制型,31,10,7,6,0,0,2,2,6,0.9,15,穩定攻擊,27,9,13,2,2,9,1.666666667,4.5,0,失分偏高
CPBL-2024-xa-260,味全龍,中職2024年,260,2024/8/14 18:35,嘉義市立棒球場,統一7-ELEVEn獅,FALSE,8,2,6,TRUE,客場,勝,大勝,高得分,低失分,0,2,6,FALSE,FALSE,FALSE,後段逆轉型,35,13,6,7,0,0,1,1,3,0.615384615,11.5,穩定攻擊,27,9,8,0,0,4,0.888888889,4,2,壓制力強
CPBL-2024-xa-260,統一7-ELEVEn獅,中職2024年,260,2024/8/14 18:35,嘉義市立棒球場,味全龍,TRUE,2,8,-6,FALSE,主場,敗,大敗,低得分,高失分,2,0,0,TRUE,TRUE,FALSE,拉鋸型,34,8,0,4,1,0,0,1,1,0.25,1,低效進攻,27,9,13,6,1,7,2.111111111,1.166666667,-8,投打被突破
CPBL-2024-xa-261,味全龍,中職2024年,261,2024/8/19 18:35,嘉義市立棒球場,統一7-ELEVEn獅,FALSE,3,0,3,TRUE,客場,勝,小勝,中等得分,低失分,1,1,1,TRUE,TRUE,TRUE,全場壓制型,39,11,4,9,2,0,0,2,2,0.272727273,4.5,穩定攻擊,27,9,6,1,0,13,0.777777778,13,12,壓制力強
CPBL-2024-xa-261,統一7-ELEVEn獅,中職2024年,261,2024/8/19 18:35,嘉義市立棒球場,味全龍,TRUE,0,3,-3,FALSE,主場,敗,小敗,低得分,中等失分,0,0,0,FALSE,FALSE,FALSE,被壓制型,32,6,1,13,0,0,0,0,0,0,-5.5,攻勢受阻,27,9,11,4,0,9,1.666666667,2.25,2,穩定守成
CPBL-2024-xa-262,中信兄弟,中職2024年,262,2024/8/16 18:35,臺中市洲際棒球場,台鋼雄鷹,TRUE,5,3,2,TRUE,主場,勝,小勝,中等得分,中等失分,0,4,1,TRUE,FALSE,TRUE,後段追分型,26,7,5,2,3,0,0,3,3,0.714285714,12,零星攻勢,27,9,9,1,1,5,1.111111111,5,0,穩定守成
CPBL-2024-xa-262,台鋼雄鷹,中職2024年,262,2024/8/16 18:35,臺中市洲際棒球場,中信兄弟,FALSE,3,5,-2,FALSE,客場,敗,小敗,中等得分,中等失分,0,0,3,FALSE,FALSE,FALSE,被壓制型,34,9,1,5,1,0,1,2,4,0.333333333,3.5,穩定攻擊,24,8,7,5,0,2,1.5,0.4,-8,失分偏高
CPBL-2024-xa-263,味全龍,中職2024年,263,2024/8/16 18:35,臺北市立天母棒球場,富邦悍將,TRUE,6,1,5,TRUE,主場,勝,大勝,高得分,低失分,0,5,1,TRUE,FALSE,TRUE,後段追分型,31,9,4,7,2,0,1,3,5,0.666666667,9.5,火力強勢,27,9,6,0,0,6,0.666666667,6,5,壓制力強
CPBL-2024-xa-263,富邦悍將,中職2024年,263,2024/8/16 18:35,臺北市立天母棒球場,味全龍,FALSE,1,6,-5,FALSE,客場,敗,大敗,低得分,高失分,0,0,1,FALSE,FALSE,FALSE,被壓制型,32,6,0,6,1,0,0,1,1,0.166666667,-1,低效進攻,24,8,9,4,1,7,1.625,1.75,-4,失分偏高
CPBL-2024-xa-264,樂天桃猿,中職2024年,264,2024/8/16 18:35,樂天桃園棒球場,統一7-ELEVEn獅,TRUE,5,2,3,TRUE,主場,勝,小勝,中等得分,低失分,4,1,0,TRUE,TRUE,TRUE,全場壓制型,30,7,0,9,0,0,2,2,6,0.714285714,2.5,零星攻勢,27,9,6,3,0,3,1,1,-2,壓制力強
CPBL-2024-xa-264,統一7-ELEVEn獅,中職2024年,264,2024/8/16 18:35,樂天桃園棒球場,樂天桃猿,FALSE,2,5,-3,FALSE,客場,敗,小敗,低得分,中等失分,0,2,0,FALSE,FALSE,FALSE,被壓制型,31,6,3,3,2,0,0,2,2,0.333333333,5.5,低效進攻,24,8,7,0,2,9,0.875,9,2,失分偏高
CPBL-2024-xa-265,中信兄弟,中職2024年,265,2024/8/17 17:05,臺中市洲際棒球場,台鋼雄鷹,TRUE,5,3,2,TRUE,主場,勝,小勝,中等得分,中等失分,2,3,0,TRUE,TRUE,TRUE,全場壓制型,37,14,4,3,1,0,1,2,4,0.357142857,9.5,穩定攻擊,27,9,10,2,0,8,1.333333333,4,3,穩定守成
CPBL-2024-xa-265,台鋼雄鷹,中職2024年,265,2024/8/17 17:05,臺中市洲際棒球場,中信兄弟,FALSE,3,5,-2,FALSE,客場,敗,小敗,中等得分,中等失分,0,0,3,FALSE,FALSE,FALSE,被壓制型,35,10,2,8,3,0,0,3,3,0.3,4,穩定攻擊,24,8,14,4,1,3,2.25,0.75,-7,失分偏高
CPBL-2024-xa-266,味全龍,中職2024年,266,2024/10/6 17:05,臺北市立天母棒球場,富邦悍將,TRUE,5,3,2,TRUE,主場,勝,小勝,中等得分,中等失分,1,4,0,TRUE,FALSE,TRUE,拉鋸型,32,11,2,5,3,0,0,3,3,0.454545455,7.5,穩定攻擊,27,9,11,2,0,7,1.444444444,3.5,2,穩定守成
CPBL-2024-xa-266,富邦悍將,中職2024年,266,2024/10/6 17:05,臺北市立天母棒球場,味全龍,FALSE,3,5,-2,FALSE,客場,敗,小敗,中等得分,中等失分,1,1,1,FALSE,FALSE,FALSE,被壓制型,38,11,2,7,1,1,0,2,3,0.272727273,3.5,穩定攻擊,24,8,11,2,0,5,1.625,2.5,-2,失分偏高
CPBL-2024-xa-267,樂天桃猿,中職2024年,267,2024/8/17 17:06,樂天桃園棒球場,統一7-ELEVEn獅,TRUE,4,2,2,TRUE,主場,勝,小勝,中等得分,低失分,2,1,1,TRUE,TRUE,TRUE,全場壓制型,34,10,3,4,4,0,0,4,4,0.4,9,穩定攻擊,27,9,10,2,0,6,1.333333333,3,2,穩定守成
CPBL-2024-xa-267,統一7-ELEVEn獅,中職2024年,267,2024/8/17 17:06,樂天桃園棒球場,樂天桃猿,FALSE,2,4,-2,FALSE,客場,敗,小敗,低得分,中等失分,0,2,0,FALSE,FALSE,FALSE,被壓制型,34,10,2,6,2,0,0,2,2,0.2,3,低效進攻,24,8,10,3,0,4,1.625,1.333333333,-3,普通防守
CPBL-2024-xa-268,中信兄弟,中職2024年,268,2024/8/18 17:05,臺中市洲際棒球場,台鋼雄鷹,TRUE,7,4,3,TRUE,主場,勝,小勝,高得分,中等失分,3,2,2,TRUE,TRUE,TRUE,全場壓制型,33,10,4,3,1,0,3,4,10,0.7,13.5,火力強勢,27,9,9,2,1,7,1.222222222,3.5,0,穩定守成
CPBL-2024-xa-268,台鋼雄鷹,中職2024年,268,2024/8/18 17:05,臺中市洲際棒球場,中信兄弟,FALSE,4,7,-3,FALSE,客場,敗,小敗,中等得分,高失分,0,4,0,FALSE,FALSE,FALSE,被壓制型,36,9,2,7,0,0,1,1,3,0.444444444,3.5,穩定攻擊,24,8,10,4,3,3,1.75,0.75,-11,失分偏高
CPBL-2024-xa-269,味全龍,中職2024年,269,2024/8/18 17:05,臺北市立天母棒球場,富邦悍將,TRUE,7,6,1,TRUE,主場,勝,小勝,高得分,高失分,1,1,5,TRUE,TRUE,FALSE,後段逆轉型,35,11,2,6,1,0,2,3,7,0.636363636,9,火力強勢,27,9,8,7,0,4,1.666666667,0.571428571,-9,失分偏高
CPBL-2024-xa-269,富邦悍將,中職2024年,269,2024/8/18 17:05,臺北市立天母棒球場,味全龍,FALSE,6,7,-1,FALSE,客場,敗,小敗,高得分,高失分,0,6,0,FALSE,FALSE,TRUE,拉鋸型,33,8,7,4,3,0,0,3,3,0.75,14,火力強勢,26,8.666666667,11,2,2,6,1.5,3,-5,失分偏高
CPBL-2024-xa-27,中信兄弟,中職2024年,27,2024/4/12 18:35,臺中市洲際棒球場,味全龍,TRUE,3,2,1,TRUE,主場,勝,小勝,中等得分,低失分,2,0,1,FALSE,FALSE,FALSE,後段逆轉型,32,6,6,7,2,0,0,2,2,0.5,7.5,零星攻勢,27,9,5,3,1,8,0.888888889,2.666666667,2,壓制力強
CPBL-2024-xa-27,味全龍,中職2024年,27,2024/4/12 18:35,臺中市洲際棒球場,中信兄弟,FALSE,2,3,-1,FALSE,客場,敗,小敗,低得分,中等失分,2,0,0,FALSE,FALSE,FALSE,被壓制型,30,5,3,8,1,0,1,2,4,0.4,3,攻勢受阻,26,8.666666667,6,6,0,7,1.384615385,1.166666667,-2,普通防守
CPBL-2024-xa-270,樂天桃猿,中職2024年,270,2024/8/18 17:06,樂天桃園棒球場,統一7-ELEVEn獅,TRUE,4,3,1,TRUE,主場,勝,小勝,中等得分,中等失分,1,0,3,FALSE,FALSE,FALSE,後段逆轉型,29,8,1,5,0,1,0,1,2,0.5,3.5,穩定攻擊,27,9,8,1,0,4,1,4,0,穩定守成
CPBL-2024-xa-270,統一7-ELEVEn獅,中職2024年,270,2024/8/18 17:06,樂天桃園棒球場,樂天桃猿,FALSE,3,4,-1,FALSE,客場,敗,小敗,中等得分,中等失分,1,1,1,TRUE,FALSE,TRUE,拉鋸型,33,8,1,4,1,1,0,2,3,0.375,4,穩定攻擊,24,8,8,1,0,5,1.125,5,0,穩定守成
CPBL-2024-xa-271,中信兄弟,中職2024年,271,2024/8/22 18:35,臺南市立棒球場,統一7-ELEVEn獅,FALSE,1,6,-5,FALSE,客場,敗,大敗,低得分,高失分,0,1,0,FALSE,FALSE,FALSE,被壓制型,31,4,2,8,1,0,1,2,4,0.25,1,攻勢受阻,24,8,10,4,1,5,1.75,1.25,-6,失分偏高
CPBL-2024-xa-271,統一7-ELEVEn獅,中職2024年,271,2024/8/22 18:35,臺南市立棒球場,中信兄弟,TRUE,6,1,5,TRUE,主場,勝,大勝,高得分,低失分,4,2,0,TRUE,TRUE,TRUE,全場壓制型,32,10,4,5,1,0,1,2,4,0.6,9.5,穩定攻擊,27,9,4,2,1,8,0.666666667,4,4,壓制力強
CPBL-2024-xa-272,台鋼雄鷹,中職2024年,272,2024/8/22 18:35,新北市立新莊棒球場,富邦悍將,FALSE,2,1,1,TRUE,客場,勝,小勝,低得分,低失分,0,2,0,TRUE,FALSE,TRUE,拉鋸型,32,7,1,5,1,0,0,1,1,0.285714286,1.5,低效進攻,27,9,9,1,0,7,1.111111111,7,5,壓制力強
CPBL-2024-xa-272,富邦悍將,中職2024年,272,2024/8/22 18:35,新北市立新莊棒球場,台鋼雄鷹,TRUE,1,2,-1,FALSE,主場,敗,小敗,低得分,低失分,0,0,1,FALSE,FALSE,FALSE,被壓制型,35,9,1,7,1,0,0,1,1,0.111111111,-0.5,低效進攻,27,9,7,1,0,5,0.888888889,5,2,壓制力強
CPBL-2024-xa-273,中信兄弟,中職2024年,273,2024/8/21 18:37,臺南市立棒球場,統一7-ELEVEn獅,FALSE,11,4,7,TRUE,客場,勝,大勝,高得分,中等失分,1,3,7,TRUE,TRUE,TRUE,全場壓制型,44,17,3,7,2,1,1,4,7,0.647058824,14.5,火力強勢,27,9,12,2,1,6,1.555555556,3,-1,普通防守
CPBL-2024-xa-273,統一7-ELEVEn獅,中職2024年,273,2024/8/21 18:37,臺南市立棒球場,中信兄弟,TRUE,4,11,-7,FALSE,主場,敗,大敗,中等得分,高失分,0,2,2,FALSE,FALSE,FALSE,被壓制型,38,12,2,6,1,0,1,2,4,0.333333333,5,穩定攻擊,28,9.333333333,17,3,1,8,2.142857143,2.666666667,-7,投打被突破
CPBL-2024-xa-274,台鋼雄鷹,中職2024年,274,2024/8/21 18:35,新北市立新莊棒球場,富邦悍將,FALSE,3,4,-1,FALSE,客場,敗,小敗,中等得分,中等失分,0,0,3,TRUE,FALSE,FALSE,被壓制型,37,10,2,5,3,0,0,3,3,0.3,5.5,穩定攻擊,26,8.666666667,6,4,1,5,1.153846154,1.25,-4,普通防守
CPBL-2024-xa-274,富邦悍將,中職2024年,274,2024/8/21 18:35,新北市立新莊棒球場,台鋼雄鷹,TRUE,4,3,1,TRUE,主場,勝,小勝,中等得分,中等失分,0,0,4,FALSE,FALSE,FALSE,後段逆轉型,32,6,4,5,0,0,1,1,3,0.666666667,6.5,零星攻勢,27,9,10,2,0,5,1.333333333,2.5,0,穩定守成
CPBL-2024-xa-275,味全龍,中職2024年,275,2024/8/21 18:35,斗六棒球場,樂天桃猿,TRUE,0,6,-6,FALSE,主場,敗,大敗,低得分,高失分,0,0,0,FALSE,FALSE,FALSE,被壓制型,28,5,2,5,0,0,0,0,0,0,-0.5,低效進攻,27,9,14,4,0,9,2,2.25,-1,投打被突破
CPBL-2024-xa-275,樂天桃猿,中職2024年,275,2024/8/21 18:35,斗六棒球場,味全龍,FALSE,6,0,6,TRUE,客場,勝,大勝,高得分,低失分,1,0,5,TRUE,TRUE,TRUE,全場壓制型,39,14,4,9,1,0,0,1,1,0.428571429,6.5,穩定攻擊,27,9,5,2,0,5,0.777777778,2.5,3,壓制力強
CPBL-2024-xa-276,味全龍,中職2024年,276,2024/8/22 18:35,斗六棒球場,樂天桃猿,TRUE,4,8,-4,FALSE,主場,敗,小敗,中等得分,高失分,2,1,1,FALSE,FALSE,FALSE,被壓制型,37,11,1,6,2,0,0,2,2,0.363636364,4,穩定攻擊,27,9,13,4,1,10,1.888888889,2.5,-3,投打被突破
CPBL-2024-xa-276,樂天桃猿,中職2024年,276,2024/8/22 18:35,斗六棒球場,味全龍,FALSE,8,4,4,TRUE,客場,勝,小勝,高得分,中等失分,4,0,4,FALSE,TRUE,TRUE,全場壓制型,38,13,4,10,2,0,1,3,5,0.615384615,10,火力強勢,27,9,11,1,0,6,1.333333333,6,1,穩定守成
CPBL-2024-xa-277,富邦悍將,中職2024年,277,2024/8/23 18:35,臺南市立棒球場,統一7-ELEVEn獅,FALSE,3,4,-1,FALSE,客場,敗,小敗,中等得分,中等失分,0,2,1,FALSE,FALSE,FALSE,被壓制型,36,9,5,7,1,0,1,2,4,0.333333333,6.5,穩定攻擊,28,9.333333333,11,6,0,9,1.821428571,1.5,-1,普通防守
CPBL-2024-xa-277,統一7-ELEVEn獅,中職2024年,277,2024/8/23 18:35,臺南市立棒球場,富邦悍將,TRUE,4,3,1,TRUE,主場,勝,小勝,中等得分,中等失分,1,1,1,TRUE,TRUE,FALSE,後段逆轉型,37,11,6,9,1,0,0,1,1,0.363636364,6.5,穩定攻擊,30,10,9,5,1,7,1.4,1.4,-2,普通防守
CPBL-2024-xa-278,中信兄弟,中職2024年,278,2024/8/23 18:35,臺中市洲際棒球場,樂天桃猿,TRUE,1,6,-5,FALSE,主場,敗,大敗,低得分,高失分,1,0,0,FALSE,FALSE,FALSE,被壓制型,33,7,0,4,3,0,0,3,3,0.142857143,2,低效進攻,27,9,14,4,1,7,2,1.75,-4,投打被突破
CPBL-2024-xa-278,樂天桃猿,中職2024年,278,2024/8/23 18:35,臺中市洲際棒球場,中信兄弟,FALSE,6,1,5,TRUE,客場,勝,大勝,高得分,低失分,4,0,2,FALSE,TRUE,TRUE,全場壓制型,39,14,4,7,5,0,1,6,8,0.428571429,12.5,火力強勢,27,9,7,0,0,4,0.777777778,4,3,壓制力強
CPBL-2024-xa-279,台鋼雄鷹,中職2024年,279,2024/8/23 18:35,嘉義市立棒球場,味全龍,TRUE,11,2,9,TRUE,主場,勝,大勝,高得分,低失分,0,9,2,TRUE,FALSE,TRUE,後段追分型,38,17,2,2,3,1,1,5,8,0.647058824,17,火力強勢,27,9,7,3,0,6,1.111111111,2,1,壓制力強
CPBL-2024-xa-279,味全龍,中職2024年,279,2024/8/23 18:35,嘉義市立棒球場,台鋼雄鷹,FALSE,2,11,-9,FALSE,客場,敗,大敗,低得分,高失分,0,1,1,FALSE,FALSE,FALSE,被壓制型,33,7,3,6,1,0,0,1,1,0.285714286,3,低效進攻,24,8,17,2,1,2,2.375,1,-12,投打被突破
CPBL-2024-xa-28,富邦悍將,中職2024年,28,2024/4/12 18:35,新北市立新莊棒球場,樂天桃猿,TRUE,5,4,1,TRUE,主場,勝,小勝,中等得分,中等失分,1,4,0,TRUE,FALSE,TRUE,拉鋸型,31,8,3,2,2,0,1,3,5,0.625,10,穩定攻擊,27,9,11,4,0,17,1.666666667,4.25,9,穩定守成
CPBL-2024-xa-28,樂天桃猿,中職2024年,28,2024/4/12 18:35,新北市立新莊棒球場,富邦悍將,FALSE,4,5,-1,FALSE,客場,敗,小敗,中等得分,中等失分,2,0,2,FALSE,TRUE,FALSE,拉鋸型,34,11,4,17,0,0,0,0,0,0.363636364,-0.5,穩定攻擊,24,8,8,3,1,2,1.375,0.666666667,-7,失分偏高
CPBL-2024-xa-280,富邦悍將,中職2024年,280,2024/8/24 17:05,臺南市立棒球場,統一7-ELEVEn獅,FALSE,5,7,-2,FALSE,客場,敗,小敗,中等得分,高失分,0,5,0,FALSE,FALSE,TRUE,拉鋸型,36,11,5,7,2,0,1,3,5,0.454545455,9.5,穩定攻擊,24,8,12,3,1,4,1.875,1.333333333,-7,投打被突破
CPBL-2024-xa-280,統一7-ELEVEn獅,中職2024年,280,2024/8/24 17:05,臺南市立棒球場,富邦悍將,TRUE,7,5,2,TRUE,主場,勝,小勝,高得分,中等失分,1,2,4,TRUE,TRUE,FALSE,後段逆轉型,33,12,3,4,1,0,1,2,4,0.583333333,10,穩定攻擊,27,9,11,5,1,7,1.777777778,1.4,-4,失分偏高
CPBL-2024-xa-281,中信兄弟,中職2024年,281,2024/8/24 18:56,臺中市洲際棒球場,樂天桃猿,TRUE,4,3,1,TRUE,主場,勝,小勝,中等得分,中等失分,0,3,0,TRUE,FALSE,FALSE,拉鋸型,35,10,6,8,1,0,0,1,1,0.4,7,穩定攻擊,30,10,5,3,0,8,0.8,2.666666667,2,穩定守成
CPBL-2024-xa-281,樂天桃猿,中職2024年,281,2024/8/24 18:56,臺中市洲際棒球場,中信兄弟,FALSE,3,4,-1,FALSE,客場,敗,小敗,中等得分,中等失分,0,3,0,FALSE,FALSE,FALSE,被壓制型,36,5,3,8,3,0,0,3,3,0.6,5,零星攻勢,27,9,10,6,0,8,1.777777778,1.333333333,-2,普通防守
CPBL-2024-xa-282,台鋼雄鷹,中職2024年,282,2024/8/24 17:05,澄清湖棒球場,味全龍,TRUE,7,5,2,TRUE,主場,勝,小勝,高得分,中等失分,3,2,2,FALSE,TRUE,TRUE,全場壓制型,32,7,4,6,2,0,1,3,5,1,11,火力強勢,27,9,10,2,1,9,1.333333333,4.5,1,失分偏高
CPBL-2024-xa-282,味全龍,中職2024年,282,2024/8/24 17:05,澄清湖棒球場,台鋼雄鷹,FALSE,5,7,-2,FALSE,客場,敗,小敗,中等得分,高失分,1,1,3,TRUE,FALSE,FALSE,被壓制型,38,10,2,9,2,0,1,3,5,0.5,5.5,穩定攻擊,24,8,7,4,1,6,1.375,1.5,-6,失分偏高
CPBL-2024-xa-283,富邦悍將,中職2024年,283,2024/8/25 17:05,臺南市立棒球場,統一7-ELEVEn獅,FALSE,0,4,-4,FALSE,客場,敗,小敗,低得分,中等失分,0,0,0,FALSE,FALSE,FALSE,被壓制型,33,5,1,10,0,0,0,0,0,0,-4,攻勢受阻,24,8,8,7,0,8,1.875,1.142857143,-3,普通防守
CPBL-2024-xa-283,統一7-ELEVEn獅,中職2024年,283,2024/8/25 17:05,臺南市立棒球場,富邦悍將,TRUE,4,0,4,TRUE,主場,勝,小勝,中等得分,低失分,1,0,3,TRUE,TRUE,TRUE,全場壓制型,30,8,7,8,1,0,0,1,1,0.5,8,穩定攻擊,27,9,5,1,0,10,0.666666667,10,9,壓制力強
CPBL-2024-xa-284,中信兄弟,中職2024年,284,2024/8/25 17:06,臺中市洲際棒球場,樂天桃猿,TRUE,2,3,-1,FALSE,主場,敗,小敗,低得分,中等失分,0,2,0,FALSE,FALSE,FALSE,被壓制型,36,10,0,9,2,0,0,2,2,0.2,-0.5,攻勢受阻,27,9,11,2,0,7,1.444444444,3.5,2,穩定守成
CPBL-2024-xa-284,樂天桃猿,中職2024年,284,2024/8/25 17:06,臺中市洲際棒球場,中信兄弟,FALSE,3,2,1,TRUE,客場,勝,小勝,中等得分,低失分,2,1,0,TRUE,TRUE,TRUE,全場壓制型,36,11,2,7,1,0,0,1,1,0.272727273,2.5,穩定攻擊,27,9,10,0,0,9,1.111111111,9,7,壓制力強
CPBL-2024-xa-285,台鋼雄鷹,中職2024年,285,2024/8/25 17:05,澄清湖棒球場,味全龍,TRUE,0,14,-14,FALSE,主場,敗,大敗,低得分,高失分,0,0,0,FALSE,FALSE,FALSE,被壓制型,32,6,5,7,0,0,0,0,0,0,1.5,低效進攻,27,9,21,3,2,4,2.666666667,1.333333333,-15,投打被突破
CPBL-2024-xa-285,味全龍,中職2024年,285,2024/8/25 17:05,澄清湖棒球場,台鋼雄鷹,FALSE,14,0,14,TRUE,客場,勝,大勝,高得分,低失分,3,8,3,TRUE,TRUE,TRUE,全場壓制型,43,21,3,4,1,1,2,4,9,0.666666667,19,火力強勢,27,9,6,5,0,7,1.222222222,1.4,2,穩定守成
CPBL-2024-xa-286,富邦悍將,中職2024年,286,2024/8/27 18:35,樂天桃園棒球場,樂天桃猿,FALSE,4,2,2,TRUE,客場,勝,小勝,中等得分,低失分,0,1,3,FALSE,FALSE,FALSE,後段逆轉型,33,6,2,8,3,0,0,3,3,0.666666667,5,零星攻勢,27,9,7,1,1,9,0.888888889,9,5,壓制力強
CPBL-2024-xa-286,樂天桃猿,中職2024年,286,2024/8/27 18:35,樂天桃園棒球場,富邦悍將,TRUE,2,4,-2,FALSE,主場,敗,小敗,低得分,中等失分,0,2,0,TRUE,FALSE,TRUE,拉鋸型,31,7,1,9,1,0,1,2,4,0.285714286,0.5,攻勢受阻,27,9,6,2,0,8,0.888888889,4,2,穩定守成
CPBL-2024-xa-287,中信兄弟,中職2024年,287,2024/8/27 18:35,臺中市洲際棒球場,味全龍,TRUE,1,0,1,TRUE,主場,勝,小勝,低得分,低失分,1,0,0,TRUE,TRUE,TRUE,全場壓制型,28,3,0,7,1,0,1,2,4,0.333333333,-0.5,低效進攻,27,9,4,1,0,12,0.555555556,12,11,壓制力強
CPBL-2024-xa-287,味全龍,中職2024年,287,2024/8/27 18:35,臺中市洲際棒球場,中信兄弟,FALSE,0,1,-1,FALSE,客場,敗,小敗,低得分,低失分,0,0,0,FALSE,FALSE,FALSE,被壓制型,31,4,1,12,0,0,0,0,0,0,-5,攻勢受阻,24,8,3,0,1,7,0.375,7,5,壓制力強
CPBL-2024-xa-288,富邦悍將,中職2024年,288,2024/8/28 18:36,樂天桃園棒球場,樂天桃猿,FALSE,3,5,-2,FALSE,客場,敗,小敗,中等得分,中等失分,1,1,1,TRUE,FALSE,FALSE,被壓制型,36,10,2,8,0,0,0,0,0,0.3,1,穩定攻擊,24,8,12,2,1,2,1.75,1,-6,失分偏高
CPBL-2024-xa-288,樂天桃猿,中職2024年,288,2024/8/28 18:36,樂天桃園棒球場,富邦悍將,TRUE,5,3,2,TRUE,主場,勝,小勝,中等得分,中等失分,1,1,3,FALSE,FALSE,FALSE,後段逆轉型,34,12,2,2,1,0,1,2,4,0.416666667,8,穩定攻擊,27,9,10,2,0,8,1.333333333,4,3,穩定守成
CPBL-2024-xa-289,中信兄弟,中職2024年,289,2024/8/28 18:36,臺中市洲際棒球場,味全龍,TRUE,6,1,5,TRUE,主場,勝,大勝,高得分,低失分,2,4,0,FALSE,TRUE,TRUE,全場壓制型,35,12,2,7,1,0,2,3,7,0.5,7.5,火力強勢,27,9,6,4,0,8,1.111111111,2,3,壓制力強
